SEASON,HOME_TEAM_GOAL,AWAY_TEAM_GOAL,LEAGUE_NAME,MATCH_API_ID
2010/2011,1,1,Netherlands Eredivisie,836581
2010/2011,1,1,Netherlands Eredivisie,836583
2010/2011,1,0,Netherlands Eredivisie,836585
2010/2011,0,4,Netherlands Eredivisie,836587
2010/2011,3,3,Netherlands Eredivisie,836589
2010/2011,2,1,Netherlands Eredivisie,836590
2010/2011,3,0,Netherlands Eredivisie,836593
2010/2011,1,0,Netherlands Eredivisie,836596
2010/2011,0,2,Netherlands Eredivisie,836600
2010/2011,1,1,Netherlands Eredivisie,836601
2010/2011,2,2,Netherlands Eredivisie,836602
2010/2011,2,0,Netherlands Eredivisie,836603
2010/2011,1,1,Netherlands Eredivisie,836604
2010/2011,4,1,Netherlands Eredivisie,836605
2010/2011,0,2,Netherlands Eredivisie,836606
2010/2011,4,0,Netherlands Eredivisie,836607
2010/2011,1,1,Netherlands Eredivisie,836608
2010/2011,1,0,Netherlands Eredivisie,836609
2010/2011,2,0,Netherlands Eredivisie,836610
2010/2011,2,2,Netherlands Eredivisie,836611
2010/2011,1,4,Netherlands Eredivisie,836612
2010/2011,1,0,Netherlands Eredivisie,836613
2010/2011,3,2,Netherlands Eredivisie,836614
2010/2011,6,1,Netherlands Eredivisie,836615
2010/2011,4,3,Netherlands Eredivisie,836616
2010/2011,1,1,Netherlands Eredivisie,836617
2010/2011,5,1,Netherlands Eredivisie,836618
2010/2011,2,1,Netherlands Eredivisie,836619
2010/2011,0,0,Netherlands Eredivisie,836620
2010/2011,1,1,Netherlands Eredivisie,836621
2010/2011,2,1,Netherlands Eredivisie,836622
2010/2011,2,3,Netherlands Eredivisie,836623
2010/2011,2,0,Netherlands Eredivisie,836624
2010/2011,2,0,Netherlands Eredivisie,836625
2010/2011,5,1,Netherlands Eredivisie,836626
2010/2011,0,1,Netherlands Eredivisie,836627
2010/2011,1,1,Netherlands Eredivisie,836628
2010/2011,1,4,Netherlands Eredivisie,836629
2010/2011,4,0,Netherlands Eredivisie,836630
2010/2011,2,2,Netherlands Eredivisie,836631
2010/2011,1,2,Netherlands Eredivisie,836632
2010/2011,2,1,Netherlands Eredivisie,836633
2010/2011,1,1,Netherlands Eredivisie,836634
2010/2011,4,1,Netherlands Eredivisie,836635
2010/2011,1,0,Netherlands Eredivisie,836636
2010/2011,2,1,Netherlands Eredivisie,836637
2010/2011,1,0,Netherlands Eredivisie,836638
2010/2011,1,3,Netherlands Eredivisie,836639
2010/2011,3,1,Netherlands Eredivisie,836640
2010/2011,1,0,Netherlands Eredivisie,836641
2010/2011,0,0,Netherlands Eredivisie,836642
2010/2011,1,0,Netherlands Eredivisie,836643
2010/2011,0,1,Netherlands Eredivisie,836644
2010/2011,4,2,Netherlands Eredivisie,836645
2010/2011,3,2,Netherlands Eredivisie,836646
2010/2011,3,0,Netherlands Eredivisie,836647
2010/2011,0,2,Netherlands Eredivisie,836648
2010/2011,1,3,Netherlands Eredivisie,836649
2010/2011,0,1,Netherlands Eredivisie,836650
2010/2011,2,3,Netherlands Eredivisie,836651
2010/2011,4,5,Netherlands Eredivisie,836652
2010/2011,2,0,Netherlands Eredivisie,836653
2010/2011,3,0,Netherlands Eredivisie,836654
2010/2011,2,1,Netherlands Eredivisie,836655
2010/2011,3,2,Netherlands Eredivisie,836656
2010/2011,2,3,Netherlands Eredivisie,836657
2010/2011,4,2,Netherlands Eredivisie,836109
2010/2011,2,1,Netherlands Eredivisie,836110
2010/2011,3,0,Netherlands Eredivisie,836111
2010/2011,0,3,Netherlands Eredivisie,836112
2010/2011,3,1,Netherlands Eredivisie,836113
2010/2011,3,0,Netherlands Eredivisie,836114
2010/2011,1,1,Netherlands Eredivisie,836116
2010/2011,3,1,Netherlands Eredivisie,836118
2010/2011,2,3,Netherlands Eredivisie,836121
2010/2011,2,2,Netherlands Eredivisie,836658
2010/2011,1,4,Netherlands Eredivisie,836659
2010/2011,1,0,Netherlands Eredivisie,836660
2010/2011,0,0,Netherlands Eredivisie,836661
2010/2011,2,6,Netherlands Eredivisie,836662
2010/2011,1,1,Netherlands Eredivisie,836663
2010/2011,1,1,Netherlands Eredivisie,836664
2010/2011,2,0,Netherlands Eredivisie,836665
2010/2011,0,4,Netherlands Eredivisie,836666
2010/2011,3,0,Netherlands Eredivisie,836667
2010/2011,5,2,Netherlands Eredivisie,836668
2010/2011,1,2,Netherlands Eredivisie,836669
2010/2011,2,1,Netherlands Eredivisie,836670
2010/2011,0,2,Netherlands Eredivisie,836671
2010/2011,1,1,Netherlands Eredivisie,836672
2010/2011,3,1,Netherlands Eredivisie,836673
2010/2011,1,2,Netherlands Eredivisie,836674
2010/2011,6,1,Netherlands Eredivisie,836675
2010/2011,1,2,Netherlands Eredivisie,836676
2010/2011,2,1,Netherlands Eredivisie,836677
2010/2011,2,2,Netherlands Eredivisie,836678
2010/2011,2,0,Netherlands Eredivisie,836679
2010/2011,5,1,Netherlands Eredivisie,836680
2010/2011,4,1,Netherlands Eredivisie,836681
2010/2011,3,1,Netherlands Eredivisie,836682
2010/2011,4,2,Netherlands Eredivisie,836683
2010/2011,3,1,Netherlands Eredivisie,836684
2010/2011,3,1,Netherlands Eredivisie,836685
2010/2011,4,0,Netherlands Eredivisie,836686
2010/2011,1,2,Netherlands Eredivisie,836687
2010/2011,3,2,Netherlands Eredivisie,836688
2010/2011,1,2,Netherlands Eredivisie,836689
2010/2011,2,1,Netherlands Eredivisie,836690
2010/2011,5,1,Netherlands Eredivisie,836691
2010/2011,2,4,Netherlands Eredivisie,836692
2010/2011,5,0,Netherlands Eredivisie,836693
2010/2011,0,1,Netherlands Eredivisie,836694
2010/2011,0,0,Netherlands Eredivisie,836695
2010/2011,3,0,Netherlands Eredivisie,836696
2010/2011,1,1,Netherlands Eredivisie,836697
2010/2011,1,0,Netherlands Eredivisie,836698
2010/2011,5,1,Netherlands Eredivisie,836699
2010/2011,1,4,Netherlands Eredivisie,836700
2010/2011,0,0,Netherlands Eredivisie,836701
2010/2011,3,1,Netherlands Eredivisie,836702
2010/2011,0,3,Netherlands Eredivisie,836151
2010/2011,2,0,Netherlands Eredivisie,836154
2010/2011,4,2,Netherlands Eredivisie,836159
2010/2011,2,2,Netherlands Eredivisie,836161
2010/2011,1,1,Netherlands Eredivisie,836163
2010/2011,4,0,Netherlands Eredivisie,836167
2010/2011,4,0,Netherlands Eredivisie,836169
2010/2011,0,5,Netherlands Eredivisie,836170
2010/2011,2,2,Netherlands Eredivisie,836171
2010/2011,2,1,Netherlands Eredivisie,836181
2010/2011,1,2,Netherlands Eredivisie,836182
2010/2011,3,1,Netherlands Eredivisie,836184
2010/2011,2,1,Netherlands Eredivisie,836185
2010/2011,2,0,Netherlands Eredivisie,836189
2010/2011,2,2,Netherlands Eredivisie,836197
2010/2011,1,0,Netherlands Eredivisie,836199
2010/2011,2,0,Netherlands Eredivisie,836201
2010/2011,1,2,Netherlands Eredivisie,836205
2010/2011,3,2,Netherlands Eredivisie,836208
2010/2011,2,0,Netherlands Eredivisie,836209
2010/2011,0,0,Netherlands Eredivisie,836210
2010/2011,2,4,Netherlands Eredivisie,836211
2010/2011,0,1,Netherlands Eredivisie,836218
2010/2011,0,0,Netherlands Eredivisie,836219
2010/2011,3,2,Netherlands Eredivisie,836223
2010/2011,0,0,Netherlands Eredivisie,836224
2010/2011,1,2,Netherlands Eredivisie,836225
2010/2011,2,2,Netherlands Eredivisie,836229
2010/2011,2,2,Netherlands Eredivisie,836231
2010/2011,1,1,Netherlands Eredivisie,836233
2010/2011,1,0,Netherlands Eredivisie,836237
2010/2011,3,2,Netherlands Eredivisie,836239
2010/2011,0,2,Netherlands Eredivisie,836244
2010/2011,1,0,Netherlands Eredivisie,836246
2010/2011,2,1,Netherlands Eredivisie,836248
2010/2011,3,0,Netherlands Eredivisie,836250
2010/2011,0,0,Netherlands Eredivisie,836257
2010/2011,2,0,Netherlands Eredivisie,836260
2010/2011,1,2,Netherlands Eredivisie,836263
2010/2011,4,2,Netherlands Eredivisie,836265
2010/2011,2,1,Netherlands Eredivisie,836267
2010/2011,1,1,Netherlands Eredivisie,836269
2010/2011,1,2,Netherlands Eredivisie,836273
2010/2011,3,0,Netherlands Eredivisie,836275
2010/2011,0,0,Netherlands Eredivisie,836277
2010/2011,3,0,Netherlands Eredivisie,836280
2010/2011,2,2,Netherlands Eredivisie,836281
2010/2011,0,1,Netherlands Eredivisie,836282
2010/2011,2,1,Netherlands Eredivisie,836283
2010/2011,0,1,Netherlands Eredivisie,836284
2010/2011,2,4,Netherlands Eredivisie,836285
2010/2011,1,0,Netherlands Eredivisie,836287
2010/2011,3,2,Netherlands Eredivisie,836290
2010/2011,4,1,Netherlands Eredivisie,836292
2011/2012,0,2,Netherlands Eredivisie,1028468
2011/2012,0,0,Netherlands Eredivisie,1028469
2011/2012,2,2,Netherlands Eredivisie,1028470
2011/2012,2,2,Netherlands Eredivisie,1028471
2011/2012,2,1,Netherlands Eredivisie,1028472
2011/2012,1,4,Netherlands Eredivisie,1028473
2011/2012,0,0,Netherlands Eredivisie,1028474
2011/2012,3,1,Netherlands Eredivisie,1028475
2011/2012,0,1,Netherlands Eredivisie,1028476
2011/2012,3,1,Netherlands Eredivisie,1028568
2011/2012,4,1,Netherlands Eredivisie,1028569
2011/2012,0,2,Netherlands Eredivisie,1028570
2011/2012,1,0,Netherlands Eredivisie,1028571
2011/2012,1,4,Netherlands Eredivisie,1028572
2011/2012,1,1,Netherlands Eredivisie,1028574
2011/2012,1,0,Netherlands Eredivisie,1028575
2011/2012,1,1,Netherlands Eredivisie,1028576
2011/2012,1,1,Netherlands Eredivisie,1028577
2011/2012,3,1,Netherlands Eredivisie,1028578
2011/2012,0,4,Netherlands Eredivisie,1028579
2011/2012,1,0,Netherlands Eredivisie,1028581
2011/2012,4,0,Netherlands Eredivisie,1028582
2011/2012,2,2,Netherlands Eredivisie,1028583
2011/2012,0,1,Netherlands Eredivisie,1028584
2011/2012,6,0,Netherlands Eredivisie,1028585
2011/2012,3,1,Netherlands Eredivisie,1028586
2011/2012,0,1,Netherlands Eredivisie,1028587
2011/2012,0,0,Netherlands Eredivisie,1028588
2011/2012,1,0,Netherlands Eredivisie,1028589
2011/2012,1,2,Netherlands Eredivisie,1028590
2011/2012,1,1,Netherlands Eredivisie,1028591
2011/2012,4,0,Netherlands Eredivisie,1028592
2011/2012,6,4,Netherlands Eredivisie,1028593
2011/2012,3,0,Netherlands Eredivisie,1028594
2011/2012,0,1,Netherlands Eredivisie,1028595
2011/2012,4,1,Netherlands Eredivisie,1028596
2011/2012,1,3,Netherlands Eredivisie,1028597
2011/2012,1,2,Netherlands Eredivisie,1028598
2011/2012,1,1,Netherlands Eredivisie,1028599
2011/2012,1,1,Netherlands Eredivisie,1028600
2011/2012,2,2,Netherlands Eredivisie,1028601
2011/2012,2,2,Netherlands Eredivisie,1028602
2011/2012,0,4,Netherlands Eredivisie,1028603
2011/2012,2,1,Netherlands Eredivisie,1028604
2011/2012,0,0,Netherlands Eredivisie,1028605
2011/2012,2,0,Netherlands Eredivisie,1028606
2011/2012,2,2,Netherlands Eredivisie,1028607
2011/2012,1,2,Netherlands Eredivisie,1028608
2011/2012,3,1,Netherlands Eredivisie,1028609
2011/2012,6,1,Netherlands Eredivisie,1028610
2011/2012,1,2,Netherlands Eredivisie,1028611
2011/2012,1,1,Netherlands Eredivisie,1028612
2011/2012,0,3,Netherlands Eredivisie,1028613
2011/2012,0,0,Netherlands Eredivisie,1028614
2011/2012,7,0,Netherlands Eredivisie,1028615
2011/2012,3,3,Netherlands Eredivisie,1028616
2011/2012,3,0,Netherlands Eredivisie,1028617
2011/2012,1,2,Netherlands Eredivisie,1028618
2011/2012,4,1,Netherlands Eredivisie,1028619
2011/2012,2,0,Netherlands Eredivisie,1028620
2011/2012,4,0,Netherlands Eredivisie,1028621
2011/2012,2,6,Netherlands Eredivisie,1028622
2011/2012,5,1,Netherlands Eredivisie,1028623
2011/2012,2,0,Netherlands Eredivisie,1028624
2011/2012,2,0,Netherlands Eredivisie,1028625
2011/2012,4,0,Netherlands Eredivisie,1028626
2011/2012,0,5,Netherlands Eredivisie,1028627
2011/2012,1,0,Netherlands Eredivisie,1028628
2011/2012,2,2,Netherlands Eredivisie,1028629
2011/2012,0,1,Netherlands Eredivisie,1028630
2011/2012,2,0,Netherlands Eredivisie,1028631
2011/2012,0,0,Netherlands Eredivisie,1028632
2011/2012,1,3,Netherlands Eredivisie,1028633
2011/2012,0,1,Netherlands Eredivisie,1028634
2011/2012,7,0,Netherlands Eredivisie,1028635
2011/2012,2,0,Netherlands Eredivisie,1028636
2011/2012,1,0,Netherlands Eredivisie,1028637
2011/2012,4,0,Netherlands Eredivisie,1028638
2011/2012,2,1,Netherlands Eredivisie,1028639
2011/2012,3,2,Netherlands Eredivisie,1028640
2011/2012,1,5,Netherlands Eredivisie,1028641
2011/2012,3,3,Netherlands Eredivisie,1028642
2011/2012,0,2,Netherlands Eredivisie,1028643
2011/2012,5,0,Netherlands Eredivisie,1028644
2011/2012,3,0,Netherlands Eredivisie,1028646
2011/2012,1,1,Netherlands Eredivisie,1028647
2011/2012,0,1,Netherlands Eredivisie,1028648
2011/2012,2,1,Netherlands Eredivisie,1028650
2011/2012,1,1,Netherlands Eredivisie,1028652
2011/2012,2,1,Netherlands Eredivisie,1028653
2011/2012,3,1,Netherlands Eredivisie,1028685
2011/2012,2,0,Netherlands Eredivisie,1028688
2011/2012,1,1,Netherlands Eredivisie,1028689
2011/2012,3,0,Netherlands Eredivisie,1028690
2011/2012,2,0,Netherlands Eredivisie,1028691
2011/2012,4,2,Netherlands Eredivisie,1028695
2011/2012,4,0,Netherlands Eredivisie,1028696
2011/2012,4,1,Netherlands Eredivisie,1028698
2011/2012,2,0,Netherlands Eredivisie,1028702
2011/2012,2,0,Netherlands Eredivisie,1028477
2011/2012,4,0,Netherlands Eredivisie,1028478
2011/2012,1,0,Netherlands Eredivisie,1028487
2011/2012,3,0,Netherlands Eredivisie,1028488
2011/2012,2,2,Netherlands Eredivisie,1028489
2011/2012,2,1,Netherlands Eredivisie,1028490
2011/2012,5,1,Netherlands Eredivisie,1028491
2011/2012,4,2,Netherlands Eredivisie,1028492
2011/2012,2,0,Netherlands Eredivisie,1028493
2011/2012,4,3,Netherlands Eredivisie,1028703
2011/2012,0,6,Netherlands Eredivisie,1028705
2011/2012,1,0,Netherlands Eredivisie,1028706
2011/2012,3,1,Netherlands Eredivisie,1028708
2011/2012,1,1,Netherlands Eredivisie,1028710
2011/2012,0,2,Netherlands Eredivisie,1028713
2011/2012,0,2,Netherlands Eredivisie,1028715
2011/2012,1,2,Netherlands Eredivisie,1028716
2011/2012,0,3,Netherlands Eredivisie,1028717
2011/2012,2,3,Netherlands Eredivisie,1028720
2011/2012,2,0,Netherlands Eredivisie,1028722
2011/2012,2,0,Netherlands Eredivisie,1028723
2011/2012,1,0,Netherlands Eredivisie,1028725
2011/2012,0,2,Netherlands Eredivisie,1028727
2011/2012,1,1,Netherlands Eredivisie,1028733
2011/2012,4,1,Netherlands Eredivisie,1028735
2011/2012,0,1,Netherlands Eredivisie,1028736
2011/2012,3,1,Netherlands Eredivisie,1028737
2011/2012,1,0,Netherlands Eredivisie,1028740
2011/2012,2,1,Netherlands Eredivisie,1028742
2011/2012,1,1,Netherlands Eredivisie,1028744
2011/2012,1,4,Netherlands Eredivisie,1028745
2011/2012,1,4,Netherlands Eredivisie,1028746
2011/2012,3,0,Netherlands Eredivisie,1028749
2011/2012,4,1,Netherlands Eredivisie,1028751
2011/2012,3,0,Netherlands Eredivisie,1028752
2011/2012,1,1,Netherlands Eredivisie,1028754
2011/2012,1,0,Netherlands Eredivisie,1028755
2011/2012,4,0,Netherlands Eredivisie,1028758
2011/2012,3,1,Netherlands Eredivisie,1028760
2011/2012,0,2,Netherlands Eredivisie,1028761
2011/2012,3,3,Netherlands Eredivisie,1028763
2011/2012,1,4,Netherlands Eredivisie,1028765
2011/2012,1,0,Netherlands Eredivisie,1028766
2011/2012,3,2,Netherlands Eredivisie,1028767
2011/2012,4,0,Netherlands Eredivisie,1028769
2011/2012,0,0,Netherlands Eredivisie,1028785
2011/2012,2,1,Netherlands Eredivisie,1028786
2011/2012,1,0,Netherlands Eredivisie,1028788
2011/2012,3,1,Netherlands Eredivisie,1028789
2011/2012,4,1,Netherlands Eredivisie,1028804
2011/2012,0,0,Netherlands Eredivisie,1028806
2011/2012,2,0,Netherlands Eredivisie,1028809
2011/2012,1,0,Netherlands Eredivisie,1028812
2011/2012,2,6,Netherlands Eredivisie,1028814
2011/2012,3,1,Netherlands Eredivisie,1028820
2011/2012,3,1,Netherlands Eredivisie,1028823
2011/2012,4,2,Netherlands Eredivisie,1028824
2011/2012,0,2,Netherlands Eredivisie,1028827
2011/2012,3,1,Netherlands Eredivisie,1028829
2011/2012,1,1,Netherlands Eredivisie,1028836
2011/2012,0,2,Netherlands Eredivisie,1028838
2011/2012,1,3,Netherlands Eredivisie,1028840
2011/2012,3,0,Netherlands Eredivisie,1028841
2011/2012,2,0,Netherlands Eredivisie,1028846
2011/2012,0,0,Netherlands Eredivisie,1028849
2011/2012,1,0,Netherlands Eredivisie,1028854
2011/2012,2,1,Netherlands Eredivisie,1028857
2011/2012,5,1,Netherlands Eredivisie,1028860
2011/2012,0,2,Netherlands Eredivisie,1028864
2011/2012,0,2,Netherlands Eredivisie,1028867
2011/2012,0,2,Netherlands Eredivisie,1028869
2011/2012,3,1,Netherlands Eredivisie,1028871
2011/2012,1,0,Netherlands Eredivisie,1028876
2011/2012,3,1,Netherlands Eredivisie,1028882
2011/2012,1,1,Netherlands Eredivisie,1028883
2011/2012,4,1,Netherlands Eredivisie,1028884
2011/2012,1,1,Netherlands Eredivisie,1028889
2011/2012,2,0,Netherlands Eredivisie,1028892
2011/2012,0,3,Netherlands Eredivisie,1028894
2011/2012,3,1,Netherlands Eredivisie,1028897
2011/2012,0,1,Netherlands Eredivisie,1028899
2011/2012,3,2,Netherlands Eredivisie,1028911
2011/2012,1,3,Netherlands Eredivisie,1028921
2011/2012,2,0,Netherlands Eredivisie,1028924
2011/2012,2,0,Netherlands Eredivisie,1028926
2011/2012,3,1,Netherlands Eredivisie,1028928
2011/2012,2,0,Netherlands Eredivisie,1028933
2011/2012,1,0,Netherlands Eredivisie,1028936
2011/2012,6,0,Netherlands Eredivisie,1028937
2011/2012,2,2,Netherlands Eredivisie,1028939
2011/2012,1,2,Netherlands Eredivisie,1028945
2011/2012,0,5,Netherlands Eredivisie,1028946
2011/2012,0,2,Netherlands Eredivisie,1028948
2011/2012,0,0,Netherlands Eredivisie,1028949
2011/2012,2,2,Netherlands Eredivisie,1028950
2011/2012,2,1,Netherlands Eredivisie,1028951
2011/2012,3,0,Netherlands Eredivisie,1028952
2011/2012,1,3,Netherlands Eredivisie,1028953
2011/2012,3,0,Netherlands Eredivisie,1028954
2011/2012,0,2,Netherlands Eredivisie,1028494
2011/2012,2,1,Netherlands Eredivisie,1028495
2011/2012,1,5,Netherlands Eredivisie,1028496
2011/2012,1,1,Netherlands Eredivisie,1028497
2011/2012,2,2,Netherlands Eredivisie,1028498
2011/2012,1,1,Netherlands Eredivisie,1028507
2011/2012,4,0,Netherlands Eredivisie,1028508
2011/2012,2,2,Netherlands Eredivisie,1028509
2011/2012,0,3,Netherlands Eredivisie,1028510
2011/2012,2,4,Netherlands Eredivisie,1028955
2011/2012,3,2,Netherlands Eredivisie,1028956
2011/2012,2,2,Netherlands Eredivisie,1028957
2011/2012,3,0,Netherlands Eredivisie,1028958
2011/2012,0,1,Netherlands Eredivisie,1028959
2011/2012,1,1,Netherlands Eredivisie,1028960
2011/2012,1,0,Netherlands Eredivisie,1028961
2011/2012,3,1,Netherlands Eredivisie,1028962
2011/2012,4,2,Netherlands Eredivisie,1028963
2011/2012,0,3,Netherlands Eredivisie,1028964
2011/2012,1,1,Netherlands Eredivisie,1028965
2011/2012,2,3,Netherlands Eredivisie,1028966
2011/2012,0,2,Netherlands Eredivisie,1028967
2011/2012,0,1,Netherlands Eredivisie,1028968
2011/2012,1,2,Netherlands Eredivisie,1028969
2011/2012,2,1,Netherlands Eredivisie,1028970
2011/2012,2,1,Netherlands Eredivisie,1028972
2011/2012,2,0,Netherlands Eredivisie,1028973
2011/2012,1,1,Netherlands Eredivisie,1028975
2011/2012,2,4,Netherlands Eredivisie,1028980
2011/2012,3,2,Netherlands Eredivisie,1028982
2011/2012,2,1,Netherlands Eredivisie,1028985
2011/2012,1,3,Netherlands Eredivisie,1028987
2011/2012,1,3,Netherlands Eredivisie,1028993
2011/2012,1,2,Netherlands Eredivisie,1028996
2011/2012,1,1,Netherlands Eredivisie,1028997
2011/2012,1,0,Netherlands Eredivisie,1029000
2011/2012,1,1,Netherlands Eredivisie,1029004
2011/2012,2,2,Netherlands Eredivisie,1029005
2011/2012,1,1,Netherlands Eredivisie,1029007
2011/2012,2,2,Netherlands Eredivisie,1029010
2011/2012,5,2,Netherlands Eredivisie,1029013
2011/2012,2,0,Netherlands Eredivisie,1029016
2011/2012,4,1,Netherlands Eredivisie,1029019
2011/2012,5,0,Netherlands Eredivisie,1029021
2011/2012,3,4,Netherlands Eredivisie,1029024
2011/2012,3,5,Netherlands Eredivisie,1029029
2011/2012,3,2,Netherlands Eredivisie,1029032
2011/2012,1,3,Netherlands Eredivisie,1029033
2011/2012,1,3,Netherlands Eredivisie,1029035
2011/2012,2,3,Netherlands Eredivisie,1029038
2011/2012,1,3,Netherlands Eredivisie,1029042
2011/2012,4,2,Netherlands Eredivisie,1029044
2011/2012,1,0,Netherlands Eredivisie,1029047
2011/2012,1,2,Netherlands Eredivisie,1029050
2011/2012,4,1,Netherlands Eredivisie,1028511
2011/2012,2,1,Netherlands Eredivisie,1028512
2011/2012,4,1,Netherlands Eredivisie,1028513
2011/2012,2,1,Netherlands Eredivisie,1028515
2011/2012,3,1,Netherlands Eredivisie,1028516
2011/2012,2,2,Netherlands Eredivisie,1028517
2011/2012,0,3,Netherlands Eredivisie,1028518
2011/2012,0,3,Netherlands Eredivisie,1028519
2011/2012,6,1,Netherlands Eredivisie,1028520
2011/2012,2,1,Netherlands Eredivisie,1028521
2011/2012,1,0,Netherlands Eredivisie,1028522
2011/2012,0,1,Netherlands Eredivisie,1028523
